Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2926703,-,-,-,40.41,67.22,0,490,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,2,22,12,30,4.4,56,247,88,4,0.9,23,0,3,23,0.331,78.25,82.65,0.87,965,1,24,1.7000000000000002
2018,2,22,13,30,2.6,0,0,0,7,0.2,0,0,0,0,0.334,83.92,93.78,0.87,965,1,26,1.8
2018,2,22,14,30,1.7000000000000002,0,0,0,4,0,0,0,0,0,0.337,88.16,105.13,0.87,965,1,31,1.8
2018,2,22,15,30,0.9,0,0,0,8,-0.30000000000000004,0,0,0,0,0.34,91.93,116.49000000000001,0.87,965,1,38,1.6
2018,2,22,16,30,0.4,0,0,0,7,-0.5,0,0,0,0,0.341,93.86,127.48,0.87,964,1,41,1.4000000000000001
2018,2,22,17,30,0.4,0,0,0,7,-0.6000000000000001,0,0,1,0,0.342,92.89,137.49,0.87,963,1,35,1.2000000000000002
2018,2,22,18,30,0.7000000000000001,0,0,0,7,-0.7000000000000001,0,0,0,0,0.342,90.48,145.41,0.87,963,0.9,191,0.9
2018,2,22,19,30,0.7000000000000001,0,0,0,4,-0.8,0,0,0,0,0.343,89.91,149.42000000000002,0.87,962,0.9,328,0.7000000000000001
2018,2,22,20,30,0.7000000000000001,0,0,0,7,-0.9,0,0,0,0,0.343,89.16,147.95000000000002,0.87,961,0.9,291,0.6000000000000001
2018,2,22,21,30,0.8,0,0,0,7,-1,0,0,0,0,0.34400000000000003,87.76,141.64000000000001,0.87,961,1,274,0.7000000000000001
2018,2,22,22,30,1.1,0,0,0,4,-1.2000000000000002,0,0,0,0,0.34400000000000003,84.9,132.45,0.87,961,1,266,0.7000000000000001
2018,2,22,23,30,1.3,0,0,0,1,-1.3,0,0,0,0,0.34400000000000003,82.71000000000001,121.82000000000001,0.87,961,1,262,0.7000000000000001
2018,2,23,0,30,1.8,0,0,0,0,-1.5,0,0,0,0,0.34500000000000003,78.64,110.57000000000001,0.17,960,1,251,0.7000000000000001
2018,2,23,1,30,2.5,0,0,0,0,-1.7000000000000002,0,0,0,0,0.34600000000000003,73.75,99.15,0.17,961,1,250,0.7000000000000001
2018,2,23,2,30,4.4,19,64,21,0,-1.6,19,64,0,21,0.34600000000000003,64.99,87.64,0.17,961,1,261,0.7000000000000001
2018,2,23,3,30,7.1000000000000005,72,481,179,0,-0.1,72,481,0,179,0.34700000000000003,60.29,77.10000000000001,0.17,960,1,277,0.7000000000000001
2018,2,23,4,30,9.8,99,677,360,0,-0.4,99,677,0,360,0.34700000000000003,49.19,67.33,0.17,960,1,307,0.6000000000000001
2018,2,23,5,30,12.4,116,772,513,0,0.1,116,772,0,513,0.34700000000000003,42.9,59.050000000000004,0.17,960,1,329,0.7000000000000001
2018,2,23,6,30,14.700000000000001,143,779,611,7,0.4,210,510,0,516,0.34700000000000003,37.65,53.09,0.17,959,1,318,1
2018,2,23,7,30,16.3,151,788,655,2,0.6000000000000001,272,378,0,514,0.34700000000000003,34.480000000000004,50.32,0.17,958,1.1,311,1.4000000000000001
2018,2,23,8,30,17.1,152,773,635,2,0.8,296,217,0,431,0.34700000000000003,33.27,51.28,0.17,958,1.2000000000000002,317,1.8
2018,2,23,9,30,17,159,698,551,0,1,159,698,0,551,0.34800000000000003,34.03,55.78,0.17,957,1.2000000000000002,327,2
2018,2,23,10,30,15.5,147,596,417,2,1.5,194,235,0,301,0.34900000000000003,38.62,63.03,0.17,957,1.3,343,1.8
2018,2,23,11,30,12.3,117,434,250,3,4.2,120,223,0,188,0.35000000000000003,57.6,72.16,0.17,958,1.3,182,1.4000000000000001
2018,2,23,12,30,9,59,151,78,4,3.5,47,79,3,58,0.35000000000000003,68.57000000000001,82.43,0.17,958,1.4000000000000001,14,1.6
2018,2,23,13,30,7,0,0,0,7,2.4000000000000004,0,0,0,0,0.35100000000000003,72.3,93.57000000000001,0.17,959,1.4000000000000001,16,1.7000000000000002
2018,2,23,14,30,5.7,0,0,0,7,2,0,0,0,0,0.352,77.09,104.92,0.17,960,1.4000000000000001,10,1.6
2018,2,23,15,30,4.5,0,0,0,7,1.6,0,0,0,0,0.352,81.2,116.28,0.17,960,1.4000000000000001,180,1.5
2018,2,23,16,30,3.5,0,0,0,7,1.1,0,0,0,0,0.352,84.23,127.25,0.17,960,1.4000000000000001,348,1.4000000000000001
2018,2,23,17,30,2.6,0,0,0,7,0.6000000000000001,0,0,0,0,0.352,86.49,137.22,0.17,960,1.4000000000000001,340,1.4000000000000001
2018,2,23,18,30,1.8,0,0,0,7,0,0,0,0,0,0.353,87.88,145.09,0.17,960,1.4000000000000001,334,1.3
2018,2,23,19,30,1.2000000000000002,0,0,0,7,-0.5,0,0,0,0,0.353,88.3,149.05,0.17,960,1.4000000000000001,331,1.2000000000000002
2018,2,23,20,30,0.9,0,0,0,7,-0.9,0,0,0,0,0.354,87.49,147.59,0.17,960,1.4000000000000001,326,1
2018,2,23,21,30,0.7000000000000001,0,0,0,7,-1.3,0,0,0,0,0.354,86.78,141.31,0.17,960,1.4000000000000001,320,0.9
2018,2,23,22,30,0.6000000000000001,0,0,0,7,-1.5,0,0,0,0,0.355,85.82000000000001,132.15,0.17,960,1.4000000000000001,313,0.8
2018,2,23,23,30,0.6000000000000001,0,0,0,7,-1.7000000000000002,0,0,0,0,0.355,84.36,121.55,0.17,960,1.4000000000000001,309,0.8
2018,2,24,0,30,0.6000000000000001,0,0,0,7,-1.9000000000000001,0,0,0,0,0.353,83.15,110.31,0.17,960,1.4000000000000001,298,0.8
2018,2,24,1,30,0.8,0,0,0,7,-2.1,0,0,0,0,0.35100000000000003,81.15,98.89,0.17,961,1.4000000000000001,293,0.8
2018,2,24,2,30,2,18,14,18,4,-1.9000000000000001,14,0,3,14,0.34900000000000003,75.51,87.38,0.17,961,1.5,293,1
2018,2,24,3,30,4,98,300,167,7,-1.5,22,0,3,22,0.34900000000000003,67.31,76.82000000000001,0.17,961,1.5,309,1.1
2018,2,24,4,30,6,144,501,340,7,-1.2000000000000002,62,0,0,62,0.34900000000000003,59.9,67.02,0.17,961,1.5,339,1.2000000000000002
2018,2,24,5,30,7.6000000000000005,171,607,486,7,-0.7000000000000001,126,0,0,126,0.34800000000000003,55.85,58.72,0.17,961,1.6,354,1.3
2018,2,24,6,30,8.6,188,659,587,7,-0.2,203,11,1,210,0.34700000000000003,53.870000000000005,52.730000000000004,0.17,961,1.7000000000000002,355,1.3
2018,2,24,7,30,9.1,200,668,630,7,0.1,297,83,0,351,0.34600000000000003,53.49,49.95,0.17,960,1.7000000000000002,354,1.3
2018,2,24,8,30,9.3,202,648,611,7,0.6000000000000001,294,251,0,452,0.34500000000000003,54.49,50.93,0.17,960,1.8,348,1.2000000000000002
2018,2,24,9,30,8.8,195,595,532,6,1.3,223,29,0,240,0.34400000000000003,59.27,55.46,0.17,960,1.9000000000000001,331,1.1
2018,2,24,10,30,7.800000000000001,179,490,403,7,2.3000000000000003,78,0,0,78,0.343,68.08,62.75,0.17,960,1.9000000000000001,319,0.9
2018,2,24,11,30,6.5,140,329,242,7,3.1,14,0,0,14,0.342,78.88,71.9,0.17,961,1.9000000000000001,314,0.6000000000000001
2018,2,24,12,30,5.6000000000000005,63,86,75,4,3.2,49,76,3,59,0.343,84.68,82.2,0.17,961,1.9000000000000001,281,0.4
2018,2,24,13,30,5,0,0,0,7,3.2,0,0,0,0,0.34500000000000003,88.16,93.35000000000001,0.17,962,1.9000000000000001,233,0.5
2018,2,24,14,30,4.7,0,0,0,7,3.4000000000000004,0,0,0,0,0.34700000000000003,91.3,104.72,0.17,962,1.9000000000000001,214,0.7000000000000001
2018,2,24,15,30,4.4,0,0,0,7,3.6,0,0,0,0,0.34900000000000003,94.35000000000001,116.07000000000001,0.17,962,1.9000000000000001,211,0.9
2018,2,24,16,30,4,0,0,0,7,3.6,0,0,0,0,0.35000000000000003,97.51,127.02,0.17,962,1.8,207,1
2018,2,24,17,30,3.5,0,0,0,4,3.5,0,0,0,0,0.35100000000000003,100,136.95000000000002,0.17,962,1.8,205,1
2018,2,24,18,30,2.9000000000000004,0,0,0,7,2.9000000000000004,0,0,0,0,0.353,100,144.77,0.17,962,1.7000000000000002,206,1.1
2018,2,24,19,30,2.5,0,0,0,7,2.5,0,0,0,0,0.354,100,148.69,0.17,962,1.7000000000000002,208,1.3
2018,2,24,20,30,2.2,0,0,0,7,2.2,0,0,0,0,0.353,100,147.22,0.17,962,1.6,208,1.4000000000000001
2018,2,24,21,30,2,0,0,0,6,2,0,0,0,0,0.35100000000000003,100,140.98,0.17,962,1.6,206,1.4000000000000001
2018,2,24,22,30,1.7000000000000002,0,0,0,7,1.7000000000000002,0,0,0,0,0.35000000000000003,100,131.86,0.17,962,1.5,207,1.4000000000000001
2018,2,24,23,30,1.6,0,0,0,7,1.6,0,0,0,0,0.34900000000000003,100,121.28,0.17,962,1.5,208,1.4000000000000001
2018,2,25,0,30,2.1,0,0,0,7,2.1,0,0,0,0,0.34800000000000003,100,110.04,0.16,963,1.5,213,1.4000000000000001
2018,2,25,1,30,2.8000000000000003,0,0,0,4,2.2,0,0,0,0,0.34500000000000003,96.08,98.62,0.16,963,1.5,214,1.3
2018,2,25,2,30,4.4,21,36,23,4,2.4000000000000004,16,0,3,16,0.343,86.95,87.12,0.16,963,1.5,214,1.4000000000000001
2018,2,25,3,30,6.9,88,377,176,7,3.3000000000000003,65,0,3,65,0.34,77.94,76.53,0.16,963,1.5,219,1.3
2018,2,25,4,30,10.4,123,577,352,7,4.2,161,251,0,261,0.336,65.3,66.71000000000001,0.16,963,1.6,222,1
2018,2,25,5,30,13.600000000000001,145,679,501,7,4.5,233,241,0,359,0.332,54.15,58.38,0.16,963,1.6,227,1
2018,2,25,6,30,15.4,206,622,586,7,4.6000000000000005,281,254,0,436,0.329,48.38,52.36,0.16,963,1.7000000000000002,257,1
2018,2,25,7,30,16,210,647,629,7,4.6000000000000005,270,404,0,532,0.327,46.82,49.58,0.16,962,1.7000000000000002,319,0.9
2018,2,25,8,30,15.9,203,646,613,7,4.800000000000001,292,279,0,469,0.326,47.54,50.57,0.16,961,1.8,202,0.9
2018,2,25,9,30,15,168,659,545,7,5.5,264,117,0,331,0.327,53.07,55.14,0.16,961,1.9000000000000001,52,1.2000000000000002
2018,2,25,10,30,13.200000000000001,155,570,418,7,7.1000000000000005,180,29,0,193,0.327,66.6,62.46,0.16,960,1.9000000000000001,61,1.3
2018,2,25,11,30,10.9,129,383,249,6,6.800000000000001,21,0,0,21,0.327,75.85000000000001,71.66,0.16,960,2,69,1.4000000000000001
2018,2,25,12,30,9.3,63,129,81,7,6.1000000000000005,9,0,3,9,0.328,80.32000000000001,81.98,0.16,960,2.1,76,1.3
2018,2,25,13,30,8.3,0,0,0,7,5.7,0,0,0,0,0.329,83.65,93.14,0.16,960,2.1,77,1.2000000000000002
2018,2,25,14,30,7.800000000000001,0,0,0,7,5.5,0,0,0,0,0.328,85.54,104.51,0.16,959,2.2,74,1.1
2018,2,25,15,30,7.5,0,0,0,6,5.4,0,0,0,0,0.327,86.43,115.85000000000001,0.16,959,2.3000000000000003,79,1
2018,2,25,16,30,7.4,0,0,0,7,5.300000000000001,0,0,0,0,0.325,86.68,126.78,0.16,959,2.3000000000000003,89,0.9
2018,2,25,17,30,7.300000000000001,0,0,0,7,5.4,0,0,0,0,0.323,87.66,136.68,0.16,959,2.4000000000000004,100,0.8
2018,2,25,18,30,7.1000000000000005,0,0,0,7,5.5,0,0,0,0,0.322,89.73,144.45000000000002,0.16,958,2.5,115,0.7000000000000001
2018,2,25,19,30,7,0,0,0,6,5.7,0,0,0,0,0.323,91.39,148.32,0.16,958,2.5,140,0.6000000000000001
2018,2,25,20,30,6.800000000000001,0,0,0,7,5.9,0,0,0,0,0.323,93.75,146.85,0.16,957,2.5,128,0.6000000000000001
2018,2,25,21,30,6.7,0,0,0,7,6,0,0,0,0,0.324,95.51,140.65,0.16,957,2.6,97,0.7000000000000001
2018,2,25,22,30,6.7,0,0,0,7,6.1000000000000005,0,0,0,0,0.323,96.12,131.56,0.16,956,2.6,102,0.8
2018,2,25,23,30,6.7,0,0,0,7,6.300000000000001,0,0,0,0,0.323,97.11,121,0.16,956,2.6,113,0.8
2018,2,26,0,30,6.6000000000000005,0,0,0,7,6.300000000000001,0,0,0,0,0.321,98.01,109.77,0.16,955,2.6,113,1
2018,2,26,1,30,6.9,0,0,0,7,6.4,0,0,0,0,0.32,96.49000000000001,98.36,0.16,955,2.6,129,0.9
2018,2,26,2,30,7.6000000000000005,18,10,19,6,6.6000000000000005,4,0,3,4,0.319,93.34,86.86,0.16,955,2.6,130,0.9
2018,2,26,3,30,9.1,106,256,166,7,7.1000000000000005,10,0,3,10,0.317,87.01,76.24,0.16,954,2.6,127,1.3
2018,2,26,4,30,10.9,151,463,336,6,7.800000000000001,31,0,0,31,0.317,81.02,66.39,0.16,954,2.6,135,1.6
2018,2,26,5,30,12.700000000000001,169,592,482,6,8.4,29,0,0,29,0.315,74.93,58.03,0.16,953,2.6,123,1.7000000000000002
2018,2,26,6,30,14.3,182,649,582,7,8.9,155,0,0,155,0.313,69.87,52,0.16,952,2.7,102,2
2018,2,26,7,30,15,191,664,625,6,9,115,0,0,115,0.31,67.3,49.2,0.16,951,2.7,101,2.1
2018,2,26,8,30,14.9,190,655,609,6,9.3,131,0,0,131,0.308,68.95,50.21,0.16,951,2.7,133,2
2018,2,26,9,30,14.200000000000001,183,612,536,6,9.8,28,0,0,28,0.309,74.9,54.81,0.16,951,2.7,187,2.3000000000000003
2018,2,26,10,30,13.100000000000001,160,535,410,7,10.5,20,0,0,20,0.312,84.06,62.18,0.16,952,2.6,222,3
2018,2,26,11,30,11.9,123,402,251,7,9.9,11,0,0,11,0.316,87.29,71.41,0.16,953,2.4000000000000004,231,3.6
2018,2,26,12,30,10.9,62,163,86,7,9.200000000000001,6,0,3,6,0.321,88.99,81.76,0.16,955,2.1,231,3.8000000000000003
2018,2,26,13,30,10.100000000000001,0,0,0,7,8.700000000000001,0,0,0,0,0.328,90.8,92.93,0.16,956,1.9000000000000001,231,3.7
2018,2,26,14,30,9.600000000000001,0,0,0,7,8.3,0,0,0,0,0.333,91.7,104.3,0.16,956,1.7000000000000002,231,3.6
2018,2,26,15,30,9.1,0,0,0,7,8.1,0,0,0,0,0.337,93.23,115.64,0.16,957,1.5,232,3.4000000000000004
2018,2,26,16,30,8.6,0,0,0,6,7.800000000000001,0,0,0,0,0.339,94.7,126.55,0.16,958,1.4000000000000001,233,3.2
2018,2,26,17,30,8.1,0,0,0,6,7.5,0,0,0,0,0.339,95.69,136.41,0.16,958,1.3,233,2.9000000000000004
2018,2,26,18,30,7.7,0,0,0,7,7.1000000000000005,0,0,0,0,0.341,96.31,144.13,0.16,959,1.3,233,2.6
2018,2,26,19,30,7.4,0,0,0,6,6.9,0,0,0,0,0.34400000000000003,96.48,147.95000000000002,0.16,959,1.2000000000000002,233,2.5
2018,2,26,20,30,7.300000000000001,0,0,0,6,6.6000000000000005,0,0,0,0,0.34900000000000003,95.47,146.48,0.16,959,1.2000000000000002,231,2.6
2018,2,26,21,30,7,0,0,0,9,6.5,0,0,0,0,0.355,96.5,140.31,0.16,960,1.2000000000000002,228,2.6
2018,2,26,22,30,6.6000000000000005,0,0,0,9,6.4,0,0,0,0,0.36,98.36,131.25,0.16,960,1.1,227,2.5
2018,2,26,23,30,6.4,0,0,0,9,6.2,0,0,0,0,0.362,98.86,120.71000000000001,0.16,960,1.1,227,2.5
2018,2,27,0,30,6,0,0,0,0,6,0,0,0,0,0.365,100,109.5,0.16,961,1.1,231,2.6
2018,2,27,1,30,6.4,0,0,0,0,6,0,0,0,0,0.367,97.45,98.08,0.16,962,1.1,232,2.8000000000000003
2018,2,27,2,30,8.3,25,111,32,1,6.2,25,111,0,32,0.367,86.85000000000001,86.59,0.16,962,1.2000000000000002,232,3.5
2018,2,27,3,30,10.9,76,493,196,0,7.1000000000000005,76,493,0,196,0.367,77.53,75.94,0.16,962,1.2000000000000002,234,4.4
2018,2,27,4,30,13.4,104,676,378,1,7.6000000000000005,104,676,0,378,0.366,67.78,66.07000000000001,0.16,962,1.2000000000000002,240,5.1000000000000005
2018,2,27,5,30,15.5,118,773,532,7,7.1000000000000005,190,476,0,445,0.362,57.24,57.69,0.16,962,1.2000000000000002,246,5.5
2018,2,27,6,30,16.7,131,812,635,7,6.1000000000000005,293,199,0,417,0.356,49.51,51.63,0.16,962,1.2000000000000002,248,5.6000000000000005
2018,2,27,7,30,17.400000000000002,144,808,676,7,5.2,317,136,0,406,0.34900000000000003,44.64,48.82,0.16,961,1.3,248,5.5
2018,2,27,8,30,17.7,149,788,657,7,4.7,293,303,0,488,0.343,42.17,49.85,0.16,961,1.3,250,5.4
2018,2,27,9,30,17.2,150,728,573,7,4.3,105,0,3,105,0.34,42.51,54.49,0.16,961,1.4000000000000001,253,5
2018,2,27,10,30,15.9,139,639,440,4,4.3,37,0,0,37,0.339,45.910000000000004,61.9,0.16,961,1.4000000000000001,259,4
2018,2,27,11,30,13.9,112,493,271,7,5,123,31,0,133,0.34,55,71.16,0.16,962,1.4000000000000001,267,2.6
2018,2,27,12,30,11.4,62,221,94,7,5.7,6,0,3,6,0.341,67.97,81.53,0.16,962,1.5,277,1.7000000000000002
2018,2,27,13,30,9.5,0,0,0,6,5.5,0,0,0,0,0.34400000000000003,76.25,92.72,0.16,963,1.5,284,1.4000000000000001
2018,2,27,14,30,8.5,0,0,0,6,5.4,0,0,0,0,0.34800000000000003,80.74,104.10000000000001,0.16,963,1.5,287,1.1
2018,2,27,15,30,7.800000000000001,0,0,0,7,5.1000000000000005,0,0,0,0,0.352,83.07000000000001,115.43,0.16,964,1.5,288,0.9
2018,2,27,16,30,7.4,0,0,0,0,4.7,0,0,0,0,0.355,83.12,126.32000000000001,0.16,964,1.5,294,0.8
2018,2,27,17,30,7.1000000000000005,0,0,0,4,4.4,0,0,0,0,0.357,82.71000000000001,136.14000000000001,0.16,964,1.5,309,0.6000000000000001
2018,2,27,18,30,6.7,0,0,0,7,4.1000000000000005,0,0,0,0,0.357,83.56,143.8,0.16,964,1.5,329,0.5
2018,2,27,19,30,6.5,0,0,0,4,4,0,0,0,0,0.356,83.94,147.58,0.16,964,1.6,170,0.5
2018,2,27,20,30,6.1000000000000005,0,0,0,7,3.9000000000000004,0,0,0,0,0.354,85.55,146.11,0.16,964,1.6,14,0.5
2018,2,27,21,30,5.6000000000000005,0,0,0,7,3.7,0,0,0,0,0.35100000000000003,87.42,139.97,0.16,964,1.5,42,0.6000000000000001
2018,2,27,22,30,5.1000000000000005,0,0,0,0,3.4000000000000004,0,0,0,0,0.34900000000000003,89.06,130.94,0.16,963,1.5,65,0.7000000000000001
2018,2,27,23,30,4.9,0,0,0,0,3.2,0,0,0,0,0.34800000000000003,88.83,120.43,0.16,963,1.5,72,0.7000000000000001
2018,2,28,0,30,4.5,0,0,0,0,3,0,0,0,0,0.35100000000000003,90.03,109.22,0.16,964,1.5,81,0.7000000000000001
2018,2,28,1,30,4.6000000000000005,0,0,0,0,2.8000000000000003,0,0,0,0,0.353,88.15,97.81,0.16,964,1.5,94,0.7000000000000001
2018,2,28,2,30,6.4,26,43,29,0,2.8000000000000003,26,43,0,29,0.354,77.97,86.32000000000001,0.16,964,1.5,111,0.8
2018,2,28,3,30,9.200000000000001,97,361,186,0,3.9000000000000004,97,361,0,186,0.356,69.61,75.64,0.16,964,1.5,117,0.9
2018,2,28,4,30,12.3,138,548,363,3,4.1000000000000005,176,113,0,222,0.358,57.17,65.75,0.16,964,1.5,114,0.8
2018,2,28,5,30,15.200000000000001,160,656,514,7,4.1000000000000005,212,396,0,426,0.36,47.31,57.34,0.16,964,1.5,91,0.7000000000000001
2018,2,28,6,30,17.1,175,705,616,3,3.7,286,275,0,459,0.363,40.83,51.25,0.16,963,1.5,47,0.9
2018,2,28,7,30,18.1,174,739,664,7,3.5,284,381,0,537,0.366,37.980000000000004,48.45,0.16,963,1.5,23,1.4000000000000001
2018,2,28,8,30,18.5,167,743,650,7,3.6,281,364,0,517,0.368,37.050000000000004,49.49,0.16,962,1.5,20,2
2018,2,28,9,30,18.1,182,646,560,6,3.7,255,60,0,290,0.369,38.53,54.17,0.16,962,1.6,23,2.5
2018,2,28,10,30,16.8,162,566,431,7,4,209,101,0,257,0.368,42.58,61.61,0.16,962,1.6,27,2.9000000000000004
2018,2,28,11,30,14.4,130,407,263,4,5.1000000000000005,70,0,0,70,0.366,53.61,70.91,0.16,962,1.7000000000000002,28,2.6
2018,2,28,12,30,11.600000000000001,68,140,89,7,5.9,50,0,3,50,0.366,68.21000000000001,81.31,0.16,962,1.8,25,2
2018,2,28,13,30,9.8,0,0,0,7,6.1000000000000005,0,0,0,0,0.366,77.51,92.51,0.16,963,1.9000000000000001,18,1.7000000000000002
2018,2,28,14,30,8.700000000000001,0,0,0,7,6,0,0,0,0,0.367,82.97,103.89,0.16,963,2,13,1.5
2018,2,28,15,30,7.800000000000001,0,0,0,7,5.7,0,0,0,0,0.368,86.64,115.21000000000001,0.16,963,2,9,1.4000000000000001
2018,2,28,16,30,7,0,0,0,4,5.5,0,0,0,0,0.368,90.08,126.08,0.16,962,2,6,1.3
2018,2,28,17,30,6.2,0,0,0,4,5.2,0,0,0,0,0.367,93.45,135.87,0.16,961,2,3,1.1
2018,2,28,18,30,5.6000000000000005,0,0,0,4,5,0,0,0,0,0.363,95.81,143.47,0.16,961,1.9000000000000001,174,0.8
2018,2,28,19,30,5.2,0,0,0,4,4.800000000000001,0,0,0,0,0.359,97.19,147.21,0.16,961,1.9000000000000001,345,0.8
2018,2,28,20,30,5,0,0,0,4,4.5,0,0,0,0,0.358,96.84,145.73,0.16,960,1.9000000000000001,341,0.8
2018,2,28,21,30,4.9,0,0,0,4,4.3,0,0,0,0,0.359,95.67,139.62,0.16,960,1.9000000000000001,335,0.8
2018,2,28,22,30,4.800000000000001,0,0,0,3,3.9000000000000004,0,0,0,0,0.36,94.15,130.63,0.16,959,1.9000000000000001,325,0.9
2018,2,28,23,30,4.7,0,0,0,7,3.7,0,0,0,0,0.359,93.05,120.14,0.16,959,1.9000000000000001,319,0.8
2018,3,1,0,30,4.5,0,0,0,7,3.5,0,0,0,0,0.355,92.95,108.95,0.16,959,1.8,305,0.8
2018,3,1,1,30,4.6000000000000005,0,0,0,7,3.2,0,0,0,0,0.35100000000000003,90.84,97.53,0.16,959,1.8,300,1
2018,3,1,2,30,5.300000000000001,28,42,31,7,3.2,5,0,3,5,0.34700000000000003,86.56,86.04,0.16,960,1.9000000000000001,296,1.3
2018,3,1,3,30,6.2,106,326,188,7,3.5,10,0,3,10,0.34400000000000003,83.10000000000001,75.34,0.16,960,1.9000000000000001,294,1.5
2018,3,1,4,30,7.1000000000000005,152,502,361,4,3.8000000000000003,31,0,0,31,0.341,79.36,65.42,0.16,960,1.9000000000000001,294,1.5
2018,3,1,5,30,7.9,179,601,507,7,4,81,0,0,81,0.338,76.54,56.980000000000004,0.16,960,2,299,1.6
2018,3,1,6,30,8.700000000000001,198,650,608,7,4.3,253,31,0,272,0.335,73.84,50.88,0.16,959,2,310,1.6
2018,3,1,7,30,9.4,213,654,650,4,4.6000000000000005,131,0,0,131,0.33,71.94,48.06,0.16,959,2,320,1.6
2018,3,1,8,30,9.700000000000001,216,635,631,7,4.800000000000001,236,18,0,248,0.325,71.76,49.13,0.16,958,2,327,1.6
2018,3,1,9,30,9.8,204,596,555,4,5,127,0,0,127,0.323,72.02,53.84,0.16,958,2,335,1.6
2018,3,1,10,30,9.600000000000001,177,526,429,4,5.1000000000000005,40,0,0,40,0.324,73.44,61.33,0.16,958,2,344,1.5
2018,3,1,11,30,8.700000000000001,134,403,268,7,5.300000000000001,14,0,0,14,0.327,78.98,70.66,0.16,958,1.9000000000000001,177,1.1
2018,3,1,12,30,7.300000000000001,70,174,97,7,5.5,7,0,3,7,0.333,88.53,81.09,0.16,959,1.8,8,0.8
2018,3,1,13,30,6.5,0,0,0,7,4.800000000000001,0,0,0,0,0.338,88.79,92.3,0.16,959,1.8,6,0.7000000000000001
2018,3,1,14,30,6,0,0,0,7,4.4,0,0,0,0,0.34,89.65,103.68,0.16,960,1.7000000000000002,177,0.8
2018,3,1,15,30,5.5,0,0,0,7,4,0,0,0,0,0.339,90.29,115,0.16,960,1.7000000000000002,348,0.8
2018,3,1,16,30,5.2,0,0,0,7,3.7,0,0,0,0,0.338,89.8,125.84,0.16,960,1.6,340,0.8
2018,3,1,17,30,4.9,0,0,0,7,3.4000000000000004,0,0,0,0,0.338,89.82000000000001,135.59,0.16,960,1.6,334,0.8
2018,3,1,18,30,4.4,0,0,0,7,3.1,0,0,0,0,0.337,91.24,143.15,0.16,960,1.6,333,0.8
2018,3,1,19,30,3.8000000000000003,0,0,0,8,2.8000000000000003,0,0,0,0,0.335,93.04,146.84,0.16,960,1.6,335,0.9
2018,3,1,20,30,3.1,0,0,0,4,2.5,0,0,0,0,0.334,95.72,145.35,0.16,960,1.5,340,0.9
2018,3,1,21,30,2.5,0,0,0,4,2.2,0,0,0,0,0.332,97.57000000000001,139.27,0.16,960,1.5,344,0.8
2018,3,1,22,30,2.2,0,0,0,4,1.9000000000000001,0,0,0,0,0.331,97.87,130.31,0.16,960,1.4000000000000001,345,0.8
2018,3,1,23,30,2,0,0,0,4,1.7000000000000002,0,0,0,0,0.33,97.68,119.84,0.16,961,1.4000000000000001,345,0.8
2018,3,2,0,30,1.7000000000000002,0,0,0,4,1.4000000000000001,0,0,0,0,0.33,97.88,108.66,0.16,961,1.2000000000000002,347,0.7000000000000001
2018,3,2,1,30,1.9000000000000001,0,0,0,0,1.1,0,0,0,0,0.329,94.52,97.25,0.16,962,1.2000000000000002,348,0.9
2018,3,2,2,30,3.1,32,112,41,0,1.1,32,112,0,41,0.329,86.73,85.76,0.16,962,1.1,351,1.3
2018,3,2,3,30,5.1000000000000005,90,467,211,1,1.2000000000000002,90,467,0,211,0.329,75.85000000000001,75.04,0.16,963,1.1,178,1.7000000000000002
2018,3,2,4,30,7,122,644,393,3,1.3,31,0,0,31,0.329,67.13,65.1,0.16,963,1.1,3,2
2018,3,2,5,30,8.200000000000001,141,738,547,4,1.6,48,0,0,48,0.328,63.01,56.63,0.16,963,1.1,2,2.2
2018,3,2,6,30,9.1,147,800,656,4,1.7000000000000002,85,0,0,85,0.326,59.910000000000004,50.5,0.16,963,1,178,2.2
